Daily Reservoir trends for Bargi\rani avanti bai sagar from 01-Jan-1999 to 14-Jan-2021

Dates,Current Year Level (m),Last Year Level (m),Last 10 Year Average Level (m),Full Reservoir Level,Last 10 Year Average Storage (BCM),Last Year Storage (BCM),Current Year Storage (BCM)
"31-Mar-2000",411.05,0,411.05,422.76,0.701,0,0.701
"01-Apr-2000",411.05,0,411.05,422.76,0.801,0,0.801
"02-Apr-2000",411,0,411,422.76,0.795,0,0.795
"03-Apr-2000",410.9,0,410.9,422.76,0.703,0,0.703
"04-Apr-2000",410.8,0,410.8,422.76,0.771,0,0.771
"05-Apr-2000",410.7,0,410.7,422.76,0.759,0,0.759
"06-Apr-2000",410.6,0,410.6,422.76,0.747,0,0.747
"07-Apr-2000",410.45,0,410.45,422.76,0.729,0,0.729
"08-Apr-2000",410.35,0,410.35,422.76,0.717,0,0.717
"09-Apr-2000",410.2,0,410.2,422.76,0.699,0,0.699
"10-Apr-2000",410.05,0,410.05,422.76,0.681,0,0.681
"11-Apr-2000",409.9,0,409.9,422.76,0.663,0,0.663
"12-Apr-2000",409.8,0,409.8,422.76,0.652,0,0.652
"13-Apr-2000",409.7,0,409.7,422.76,0.64,0,0.64
"14-Apr-2000",409.55,0,409.55,422.76,0.623,0,0.623
"15-Apr-2000",409.4,0,409.4,422.76,0.606,0,0.606
"16-Apr-2000",409.55,0,409.55,422.76,0.6,0,0.6
"17-Apr-2000",409.25,0,409.25,422.76,0.588,0,0.588
"18-Apr-2000",409.15,0,409.15,422.76,0.577,0,0.577
"19-Apr-2000",409.1,0,409.1,422.76,0.571,0,0.571
"20-Apr-2000",409.05,0,409.05,422.76,0.565,0,0.565
"21-Apr-2000",409,0,409,422.76,0.56,0,0.56
"22-Apr-2000",408.95,0,408.95,422.76,0.554,0,0.554
"23-Apr-2000",408.9,0,408.9,422.76,0.549,0,0.549
"24-Apr-2000",408.85,0,408.85,422.76,0.543,0,0.543
"25-Apr-2000",408.8,0,408.8,422.76,0.538,0,0.538
"26-Apr-2000",408.75,0,408.75,422.76,0.532,0,0.532
"27-Apr-2000",408.7,0,408.7,422.76,0.527,0,0.527
"28-Apr-2000",408.6,0,408.6,422.76,0.516,0,0.516
"29-Apr-2000",408.55,0,408.55,422.76,0.51,0,0.51
"30-Apr-2000",408.5,0,408.5,422.76,0.505,0,0.505
"01-May-2000",408.35,0,408.35,422.76,0.488,0,0.488
"02-May-2000",408.2,0,408.2,422.76,0.472,0,0.472
"03-May-2000",408.05,0,408.05,422.76,0.455,0,0.455
"04-May-2000",407.9,0,407.9,422.76,0.441,0,0.441
"05-May-2000",407.75,0,407.75,422.76,0.427,0,0.427
"06-May-2000",407.6,0,407.6,422.76,0.414,0,0.414
"07-May-2000",407.5,0,407.5,422.76,0.405,0,0.405
"08-May-2000",407.5,0,407.5,422.76,0.405,0,0.405
"09-May-2000",407.5,0,407.5,422.76,0.405,0,0.405
"10-May-2000",407.5,0,407.5,422.76,0.405,0,0.405
"11-May-2000",407.45,0,407.45,422.76,0.4,0,0.4
"12-May-2000",407.35,0,407.35,422.76,0.391,0,0.391
"13-May-2000",407.3,0,407.3,422.76,0.387,0,0.387
"14-May-2000",407.25,0,407.25,422.76,0.382,0,0.382
"15-May-2000",407.15,0,407.15,422.76,0.373,0,0.373
"16-May-2000",407.1,0,407.1,422.76,0.369,0,0.369
"17-May-2000",407.05,0,407.05,422.76,0.364,0,0.364
"18-May-2000",407,0,407,422.76,0.36,0,0.36
"19-May-2000",406.9,0,406.9,422.76,0.351,0,0.351
"20-May-2000",406.75,0,406.75,422.76,0.337,0,0.337
"21-May-2000",406.65,0,406.65,422.76,0.328,0,0.328
"22-May-2000",406.55,0,406.55,422.76,0.319,0,0.319
"23-May-2000",406.5,0,406.5,422.76,0.315,0,0.315
"24-May-2000",406.45,0,406.45,422.76,0.31,0,0.31
"25-May-2000",406.4,0,406.4,422.76,0.306,0,0.306
